Year,Day,Hour,Min,Bz,Vsw,Nsw,Psw,AE,SYM-H
2003,324,16,54,-47.18,594.1,16.62,11.73,1628,-373
2003,324,16,55,-47.3,594.1,16.62,11.73,1600,-378
2003,324,16,56,-47.09,,,,1634,-380
2003,324,16,57,-47.0,,,,1566,-384
2003,324,16,58,-46.97,595.0,16.69,11.82,1559,-387
2003,324,16,59,-47.36,595.0,16.69,11.82,1464,-390
2003,324,17,0,-47.04,,,,1645,-391
2003,324,17,1,-46.92,592.7,16.84,11.83,1625,-391
2003,324,17,2,-46.55,592.7,16.84,11.83,1641,-392
2003,324,17,3,-46.56,,,,1759,-393
2003,324,17,4,-46.8,592.8,17.64,12.4,2078,-394
2003,324,17,5,-46.85,592.8,17.64,12.4,2125,-395
2003,324,17,6,-46.82,,,,2032,-394
2003,324,17,7,-46.42,593.3,19.2,13.52,2103,-398
2003,324,17,8,-45.52,593.3,19.2,13.52,2140,-399
